OTU.ID	REV1	REV2	REV3	REV4	REV5
c03515a0a56dc42a7320ccda5dd24c7fd03afbef	1	0	0	0	0
c03e7451c4a8c4f597b376ab6f064d6dfd796f10	1	0	0	0	0
c03f936dcb50990a88a7105e673a1e1bce7ee87b	0	1	0	0	0
c04cfd6d9ea72b8f60fa70dd2460dd3d98cfca8b	1	0	0	0	0
c0545017cf3b49a22713e33c3e56dae650f04c87	0	0	1	0	0
c05c5d8206300794e2453bd4359d3eee25e432cb	0	0	1	0	0
c063ee0a8366d0aca34d208e31fcdb59aa3339b1	0	1	0	0	0
c06cc23187397632f1b47c605d0addedcb1c8477	0	0	0	0	1
c073308fa6e9931cf71171ea9c474fe94b295b20	0	0	0	1	0
c073a2d59c22d73959869ae868bb948daf473363	0	0	0	1	0
c074856195be4fdefc1f7561be39f25747f56ea4	0	0	1	0	0
c08916844776f80bb419dc95332380316613828a	0	0	0	1	0
c08df57d95405d5886c6fbf157a291e4243eded4	0	0	1	0	0
c092bdded821779b34e27a1d22d2e9c84b92ac00	0	0	0	0	1
c09e698d3057fc14d63927fa3c032c1feb1eccd0	0	0	0	1	0
c0a695cb349960a85e8b1abaf71011b455989310	0	0	1	0	0
c0b0d01206e662ae5b7ef51681f15d0f24d91c3b	0	1	0	0	0
c0b24a35c1e75a4e888c12c6978d9055d05c63d3	0	0	0	1	0
c0b87a92294a38561492b6def654a5eced7f9f5c	0	0	0	1	0
c0b924520df0664bdd196957a14cd10ba1a54d54	0	0	0	1	0
c0bbd4e21146dfaca76210691e39b72b10e423ed	0	0	0	1	0
c0bef05fc58a384d3b63304112aac90e88ab15f6	1	0	0	0	0
c0c4b319d4b73e920b1a0b5db62b0e28bde0040f	0	0	1	0	0
c0c96a36c365247a26e633ea9db1ceec7cdf14b7	1	0	0	0	0
c0cf8caa266cc59b1dabfee70bee02206a10c33e	0	0	0	0	1
c0d9bbb44311579ada213c64d1efde435304eda4	0	1	0	0	0
c0dacadfbae29eb825e7fa4d043b03a1268889d4	0	0	1	0	0
c0e408a4ea7d7574b438e4f1e96b8a132d210d4b	0	0	0	1	0
c0edc88a7c222ad2d583f1e295700a7d045c4013	0	0	0	1	0
c0ee70cf059e29d55433584350e425f9c6b86c71	1	0	0	0	0
c0f11e10b8f4717cb40d5d2c3dab7d798a1e406b	0	0	0	0	1
c0f19957afc257a9ce145f81b5999e606d943a58	0	0	0	1	0
c0f7e1de0c17a5ab2d8c556ef6259e00d3ccef9f	0	1	0	0	0
c0f81c1bf47c41454385d3c021961039e02cc798	0	1	0	0	0
c0fc12ce3c200c7ca0525d3f383b6e0fe52e06c5	0	1	0	0	0
c100d3e3ecb72e9d66417c4c4e71409647fdfec8	0	0	1	0	0
c10a67909422facf2b53ae678ac94fc68e0ee191	0	0	1	0	0
c10a9a3b4aa32cef30ce049c4897a3f08906b17a	0	0	0	1	0
c1164df8d5cac9923dbddef67deed3fd4bac6a72	0	0	0	1	0
c116a307638411ef45e2fc1cb2c6c2948f6b934e	0	1	0	0	0
c11731d5335c5f874f5c85c2793cba5d7e506157	0	0	0	1	0
c122d6d5cf6ea12c0182b7fdc7ab3b09a8228c2e	0	0	0	1	0
c12358ea41933caccbfd0a2f4bef9b19cbd3ed21	0	0	1	0	0
c12635ea154c173d82fe73284d062c8f516b9dd3	0	0	0	1	0
c133141b2a8873b474c5a135ba7b9276b26d62b6	0	0	1	0	0
c14255fcd0f637a8107bb094546131f8ee5b96e3	0	0	0	1	0
c143986b218e3540a474c5a0080c3326db1b0085	0	0	0	1	0
c1498166ac26054e51ac45426a3d933c8ae8e6d0	0	0	0	1	0
c16042649308b22c6c63ab91909b30eefd8f2bef	0	1	0	0	0
c16d8220199beffd0681fdc228e4da718f0a2466	0	1	0	0	0
c1707cf11ad47ed7ad22305ef21ef22f00d677c0	0	0	1	0	0
c170af436cf4418f498c8c6a8dea671525f62255	0	0	0	1	0
c1805b1781bfeaed373a8549c654fe4e89adaa9a	0	0	0	1	0
c182ef685772fd0af8c009e530edec7f1f5815cc	0	0	1	0	0
c187852e9da9182be9e0a148b02704b241a55231	0	1	0	0	0
c18fa24adb957cf4a69cbe1a764977f9fc20f9f5	0	1	0	0	0
c195a4d8f5cc964a415e682d4a6d27cad1cb524d	0	0	0	0	1
c19a569cd2c9b14beb290f0cafcf1f8205a9907a	0	0	0	1	0
c1a1cf427f1f1bd6f1acce8e52173b18945207e1	0	1	0	0	0
c1a2ea40dfd71f9798ca194947ccaa3e571b283f	1	0	0	0	0
c1a6b7a6afbbf752ab84fc2bb509913c5e81fcfc	0	0	0	1	0
c1a76237f8848df07862628ec9aa1058cfb2ecfe	0	1	0	0	0
c1a963496dd8aeb63b49c6c4424af427690c2699	0	0	0	0	1
c1ac2085d772d1e509a0fc422bfbde0c3ef93c7b	0	0	0	1	0
c1ac60af093bbbdbd992c89c5502eb1d2ca584c8	0	0	0	1	0
c1acca3af3fc9d3c904660282a930603364258f2	0	0	0	1	0
c1b4c06093144fdfd2732caec84dc90389695afa	1	0	0	0	0
c1bda7f4dd0fb1ce5eecae779167530bcd241a1c	0	0	0	1	0
c1c19be79f8fe5e86ef0ff022ba64c1479e18871	1	0	0	0	0
c1cfed2865e94432c8685ee828c680d8b6f72cd2	1	0	0	0	0
c1d0a54995fb1f523f977ae3f9063fcc4cc9a85c	0	0	1	0	0
c1d7a1f85e8b44a332c9139e431c264dd76901a5	1	0	0	0	0
c1e476ccd4eeda33f056efd8db5581a9d90eb1d6	1	0	0	0	0
c1e6515ef0ebcea34ebc261e6b8ac38ce9092bf1	0	1	0	0	0
c1e6b878c7dd31daa34a0bd1ce16619d308cc755	0	0	0	1	0
c1e84494b80afc3e58f706972742e1b528320596	0	0	1	0	0
c1f024ebee588c603ca53ee1e925651314433569	0	1	0	0	0
c1f7f8326e4e0ab4908b101ff9e7a3dd97c5cbc2	0	0	1	0	0
c1fb4457a9f0b52e43246d5103e4b66ba84a2874	1	0	0	0	0
c203443be6db90617e600d4226b92ca5e476983d	0	0	0	1	0
c205f9d029a78229b6a4728ebf623d2084c5d3a0	0	0	0	1	0
c207587535edcc5cf0fced786ddb462440dbe89b	0	0	0	1	0
c20799670255045e9896d7e23bf13dfa49d326d0	0	0	0	1	0
c20a04fbfa29340a4144c4b1ad14bd97d3bb2a14	0	0	0	1	0
c210c2cf6de3ee050ae8cbfb060bd1bdd6ff2e71	1	0	0	0	0
c21f3758f843c15b41b5f3913df5d6124622a941	1	0	0	0	0
c229d90a1d6a7edd8916479ace55818329465d45	1	0	0	0	0
c2474d1ab69e3c1711d88028e096f91a06cd3587	0	0	0	1	0
c249f5cb84d5fba4d5565adaeaca5808e7311006	0	0	0	1	0
c24eed011bf60991d30b05dcfc717de9348ff089	0	0	0	1	0
c26d9b5861526de51ee22b0c27b834bceb7f59de	1	0	0	0	0
c272a1dcc2e78a5c800c3035f5813a6fb9abc7ed	0	1	0	0	0
c27927bf128e44bd09b92bef73bf7438944d091d	0	1	0	0	0
c279683b98df220495a1538110a69ecf4492e7dc	0	0	0	1	0
c27b040bf9e5443520358ef4a42f3344002440df	0	0	1	0	0
c282fff43031544344a1745d9d846e9ae0b891da	0	0	0	1	0
c28bd67c98994fd7ccae76fba601981b051c4b57	0	0	1	0	0
c28e63cae440936fa310b38bc6727826c6c48fd7	0	0	0	1	0
c2913e4690aa31bc7c3520c88be234b450c66b5d	0	0	0	1	0
c295352c1e5feac80ec15869041aaa20b868a276	0	0	0	1	0
c2a207f8a1632d1922da7b6e3fb6193f66bbf8b2	0	0	0	1	0
c2a6f5aa83f1c52189aec80c32cf5c00d8ea3d0e	1	0	0	0	0
c2bb89b520f8718bce32d7100e5c22fb987e90e0	1	0	0	0	0
c2bf1288e3abb20512a5c1a8ff17a06a5a6ed692	0	0	0	1	0
c2c4d0e69545055b10cec5d968adf8132d22aa05	0	0	1	0	0
c2c866a8bc559c589fe8b8c3c6a8beb6a1558fb8	0	0	0	0	1
c2cf85828efee8623ac9fa4ea333087bbb2742b7	0	0	0	1	0
c2d6fc80a19aeb466cae5bbf5b342d77bfa86c56	0	0	0	1	0
c2d76eecb057dcd1f0855a2a7c140bdeb0c3d213	0	0	0	1	0
c2db18b81bfac838009d522eee3d658893c3b03d	0	1	0	0	0
c2dbaaeba7320d6b2bb2e5d08d7d2a1dab360421	1	0	0	0	0
c2dc4dd99ef85e1c740a6d5a337d7d4f04066cc3	1	0	0	0	0
c2e0e813ad23d741b0406e961f643636f88fc406	0	0	0	1	0
c2e658e540eaf04825b292029d930a71604c0f68	1	0	0	0	0
c2e65fd59c379863f47884c5a3eca5a545fc8ec6	0	0	1	0	0
c2e7cd9b0061379d03a5114f70e152e0c7e6b8c7	0	1	0	0	0
c2e875d9535ffcdf30561cf7bc5f2a4055661b43	0	0	1	0	0
c2f779c91ef1014967cc374e09872c71668eb2e4	0	0	0	1	0
c2f809d960f31871d87bb2eb3bd773d3314998a0	0	0	0	1	0
c2fafdebe340847735b7dccf2d11a368b7b6e2f3	1	0	0	0	0
c2fc028824f1a32a2a4aed6dce50c170aa9a28d6	0	0	0	1	0
c3097e3207370caca0a09c908162829fcdbb76fa	0	0	1	0	0
c311bff86b2b1ee72c4d5f0aac5f7db5882a4da0	0	0	0	1	0
c31458378421fc67ba83b1d9eff0aad83ceb2df4	0	0	0	0	1
c3203cab249e888df3548c52a3ee1c74f0264f0d	0	0	0	1	0
c33aead79d818f95b0f831f25f1aceee8632799c	0	0	0	0	1
c33f5573f5e117f90348ad05394958fc1698f7f5	0	1	0	0	0
c33fdbb131ba592df904a5c80ae1dea81481c166	1	0	0	0	0
c343a34e63545f4a3a11debfddf0f882b79e94e8	0	0	0	0	1
c34e741e5cdf158f37e15b851ae4ea617de8546f	0	0	0	1	0
c3589d8ab707be2fcfed0032e3ecaabd76d0a87c	1	0	0	0	0
c358c35b7a1c5e88f806ef71ff3d4dc9d8fef693	1	0	0	0	0
c35a046944a33a9cba57293dd98172b16378ce79	0	0	0	1	0
c35b0a226737a4ee6d3c105b005d1a0b34dfb222	1	0	0	0	0
c3650c24d4f5b963337f538981c09730e00d6fd4	0	0	1	0	0
c366d220e7608d6486a494fc1f3b0c80feb288e9	0	0	1	0	0
c369bfdcc0384ae06e75962eca22b6996ad74e59	0	0	1	0	0
c37b0082214039664bd8b71f6d8c87eab21d3050	1	0	0	0	0
c37c3afd3b58ca522492cba854635f6503653734	1	0	0	0	0
c37d3a12253fdd1f9d7455f3e828ca468a8365a6	1	0	0	0	0
c37f81021fd1a4c0a6e090789d98e8d088442606	0	0	1	0	0
c3840fdafb9f09871039e96e473d6fc87efca030	0	0	0	1	0
c38cd94599107c10cc6bda9fa016a78bf502a8c6	0	0	1	0	0
c3906e7d2657015c20c49c6c6afcb11cd3ad8862	0	0	0	1	0
c3907d66fc5e3c2e4a65165ac3daf85364445e87	1	0	0	0	0
c399541b58fb6ad5a4eb88e0e7fa294f6e6d4280	0	0	1	0	0
c39a1861d9df766d67530d1c65cd8cef7fcdaead	0	0	1	0	0
c39ca1f11ae139d7f8fd9a767ba75febf3b7f6e0	0	0	0	1	0
c39ec15f0acfd2ea75a1680b3caf60a7e04ca3b4	0	0	0	1	0
c3a748b601687fb18dd7ae26c00db990cd964632	0	1	0	0	0
c3b2e01e46e3433758c946180b9c11871514836a	0	1	0	0	0
c3b509c4de2d5d4061bde1fd8b7f34e806fd82c9	0	0	0	1	0
c3ba9bda01e33ac361ea6d58306749533fed2e38	1	0	0	0	0
c3c10251fe251e71c43516a39721e9e64fc5e2aa	0	0	0	1	0
c3c5527c1321aa528c1473e923a644214f281d66	0	0	0	1	0
c3d17f417147d0631eb80825a0b47db7d158b161	1	0	0	0	0
c3dff4e191e907c1c6fecae12a8293b189b2f0f3	0	0	0	1	0
c3e151aa94a477b54cb18d7f3fdc96d98a6b97cc	0	0	0	0	1
c3e2beb8ebf6a8101625850a4e80c8ebdddc7500	0	0	1	0	0
c3e4b98a2c6c9e25df0141975dfd53616d27686f	0	1	0	0	0
c3ea4f9f03b018d6b718b16047cd0b8cd5ea7e21	1	0	0	0	0
c3eac922b821fc567d754b8e17ab159f6a3c7ef3	0	0	0	0	1
c3ed6e69d359b876f2e39ee93cbbe53328f35d56	1	0	0	0	0
c3f4f6273fff6c818942dc08326e5215feab6ddc	0	1	0	0	0
c4036cbe355d6d00714d13efdc9ba27757f4d5c5	0	0	0	1	0
c422a4fe91a4333de9d52fc5f72e77f49c164e4e	1	0	0	0	0
c42b1144fb9fc816487d557837cdce72e142888c	0	0	1	0	0
c42dace2bebfed04d254e2773178b4f4d9346393	0	0	1	0	0
c431b55ceabd7e1467ebde5cb42566931e44f74f	0	0	1	0	0
c440de05d254394ebb41ca7e26abd7666ab8a576	0	0	0	1	0
c445a281ea1dfd2f702dcbdb1bd07e81f1775bee	0	0	0	1	0
c44927920613392f2f28d59e65000cdc62a4fcf9	0	0	1	0	0
c45da58a9168b512c409c140b5f89450aefa2597	0	0	0	1	0
c45df92fb7b4314f514b39927e9889d840a015e8	1	0	0	0	0
c46299800a63f73e2b4c1fa104a6e7ba63cfac94	1	0	0	0	0
c463551937560d949b9face2886c05a6fdcf67a3	0	0	0	1	0
c4775704fe17551a54dc4a6c27da8393d9565129	1	0	0	0	0
c47e1e9bf0b253480c5c6a9b2f10169803da0c7a	0	0	0	1	0
c481154acf0323c4cc3a3ffa48eae39f370c02c7	0	0	0	1	0
c4901be5c4eb77aea60ef839af4b0ca2b3f9ba1f	0	0	0	0	1
c494e7b58247e7f1d53a280715ecddadd56c040c	0	0	1	0	0
c4a3cc5088b6c0e6ae7328cb85ff9cbbb83dc001	1	0	0	0	0
c4aea4bd28fbafb632ef9cf875c5f017c0c32073	0	0	0	1	0
c4b28e264f35737bd18c782308a4a97e96190156	0	0	0	1	0
c4b71a1d89f06d557ba5600392959f04c8b88e1f	0	0	0	1	0
c4c0a5afa9fe45cdfdbf1cb047c0d72aa8d2dff0	1	0	0	0	0
c4c0d555bcf0c41e71fd73c489a96ce1359f8e97	0	0	1	0	0
c4c1bbb42bf70d496d0d56242c5bcceebd814788	0	1	0	0	0
c4cc4e08660b746c7f5866a7b04469ccdd8ee063	1	0	0	0	0
c4cee00e7aeab747771a64cae57b261c582bb686	1	0	0	0	0
c4d05901ad7f708c4e5a3e4f9f94c053cd0e8adf	0	0	0	1	0
c4d7708fefc717187ea22e0b670f377e4212f58b	1	0	0	0	0
c4da514d96d523e9686df08007f653f12f9e87f4	1	0	0	0	0
c4dbde63e94e8f05e45f0ca2b37dc195485e2926	0	0	0	1	0
c4e30da0e75f7690b94ad1e464a7c3b662c6b1d5	0	1	0	0	0
c4e4dc4992a077c73ef26cd14fad0843127298a0	0	0	0	0	1
c4e57334141ed0b288b48a25e15dc3b5e0626d60	0	0	0	1	0
c4e5d467c50136b4fda00ef42b6717ff0b69c150	0	0	1	0	0
c4e9613122821332186806d0b4bbf414c3162a18	0	1	0	0	0
c4eaddc3d94629c70bee4d93a00b8d68ebe3dccc	0	0	0	1	0
c4ecf6f9c1fc093983da8b5ba62ac9ee64923eda	1	0	0	0	0
c4f587d9b9c06168426b8aa571f81615c8469f18	1	0	0	0	0
c4f8f0550ead3d351015caea1a8917ff2de4671a	0	0	0	1	0
c4fe28dcfe0962a829443eb9897dc8450f976cc1	0	1	0	0	0
c50233fdfd7195047c0a9cf7dc73cf6c9da5b5b5	0	0	0	1	0
c5093b7f275f73f3989fc46d373516e6c3e90931	0	0	1	0	0
c50ee60c307eecfc089dc01b644d72237e5898ff	1	0	0	0	0
c50fd873c097fec9386c601d606372ac0c873f92	0	0	0	1	0
c5109356014874c1b22facd65ba8a26536ea8196	0	0	0	0	1
c512017c08a51cb0a5e8b7b15157a0a886aab592	1	0	0	0	0
c51242ee95764086b82a604737fd749d21fdb2ff	0	0	0	1	0
c515faad7badb59d2792693071fe09e3ebd037db	0	0	0	1	0
c51ee2a2bcbdf3108a75a0c146c66973655ee00a	1	0	0	0	0
c51f3c5f3125584fdbc970af2b95f439014b234b	0	0	0	1	0
c51fa7d7eb3b2ed7b51996abad8ace00938d83df	0	0	0	1	0
c52268cb9ae769ede4ae3a110049144eca2ae9f4	0	0	0	1	0
c5269c8982fd7c362f39de99e0743f018f547406	0	0	1	0	0
c52784f9a9174659fd8b00d46c5f313d0b3512d0	0	1	0	0	0
c5283f92ad39bb0936205dba17fddc68777c3eff	0	0	0	1	0
c52d2da5df2ad8fc1b1c82ca29c6fecaaa91a4e2	1	0	0	0	0
c52dc5fe773918e31ff7d837fc4256a1209f9fbb	0	0	0	1	0
c52f5b472bc9dd901a02f0631f9015b9e730aaf5	0	0	1	0	0
c532df4da1b95ebabe1799c3d49406270a2aeafa	1	0	0	0	0
c53466b60e7ec013647cb4740a6485c38c709f53	0	0	0	1	0
c53558fe4461e678c8ffff2ae22cc994fe27354d	1	0	0	0	0
c5364d64738e1df5f28fbe5e548552b36b98d602	0	0	0	1	0
c53a75382e3fe5182979425af829a09a145ecb18	0	0	0	1	0
c53fab7f11e294ec593b394d7a9132f59c9958d4	0	0	0	0	1
c549fa54b47c33351269476419c2be322b92dee2	0	0	0	1	0
c54bce81ca33f153f8b8d15234d1b36dac4976e4	1	0	0	0	0
c54eae8b5b1f1fe85dcfbb8b00ce70c6f86c7ceb	0	0	0	1	0
c5526ecb4a18e91579fa85b3534f5ea3b17699dd	0	0	0	1	0
c5556642bd7b284c1ddf3e6c012c12490c11ed5c	0	0	0	1	0
c556a837e5cab7cd9310e19f9a9d9052cd9eeb6c	1	0	0	0	0
c55ca9ee9f998947888d7d8d6913035d2e643af4	0	0	0	0	1
c55d35dc14a57a79a2af3763e0f6f022953a216b	0	0	0	1	0
c5681155b8864da9121f3080f861490152c6de62	0	0	0	1	0
c57ab4f70823a2d045b3253bf1d337eb4c168918	0	0	0	1	0
c57d4185feba381675911236d8e199ee9a3f54e8	0	1	0	0	0
c58361414acf722f507a29b19f597b71ba8667e3	0	0	1	0	0
c586b8730ff021da75462be619b5c32ffde33963	0	0	0	0	1
c58fdf129415560dd94dbbc442d74b8dd214599e	0	0	0	1	0
c591df802ad52befcb23e6876bbf2b1123cb120d	0	0	0	0	1
c595085e43d8ad9ff6381c7fae571a2c366f9edf	0	0	0	1	0
c59e21a5de7137b9843ace7f9dd91f2905ab6ffc	0	0	0	1	0
c5ae4644fe7e57e157d7d49b84b05a5fbd63211d	0	0	0	1	0
c5ae8b90835c72adbb4131cd729d2d5e4b909d9a	1	0	0	0	0
c5b60763710b1ced5b0b2314a63c525f0a88a22e	0	0	0	1	0
c5d194c7cb51d176d370e5a1b715a1d236cd116f	1	0	0	0	0
c5eaf97a824623cdb804961a9cd15950e53fafa5	0	0	1	0	0
c5fb58a6d9c0b7a6b836a89a2636e358591a7574	0	0	0	1	0
c5fb5ed7f8310502af037bde4f8fb9d76aaf5ff7	0	0	0	1	0
c5fcd7bee4e939eec5a3fd4b252651ca6c371a5e	0	0	0	1	0
c604572a2f240a456b4eda46c3a25591ea8b59fb	0	0	0	1	0
c6068f29c66f874ff14687989227138fd86b12e1	0	0	0	1	0
c60729274f2e3877e64e109d1ca537cbb022e05f	0	0	0	1	0
c60d00c52db8f2eb7633aca14fd365c41c2a9dab	0	0	0	1	0
c60d69d3f47f10c778ff8b523820958850d39274	0	0	1	0	0
c612b04f2e7de54f15b7acebf80babb2444c68f9	0	0	0	0	1
c61790d023bcc093ebad32e5f8c8bca1ef609769	0	0	0	1	0
c61b962e052ce036d50d68ac82c8fc4c3d819f93	0	0	1	0	0
c63b67e61a93e0463a86c78b704fd432b0a77ad7	0	1	0	0	0
c63ca0796fec5e8987ea6400079e0949c05ee8da	0	1	0	0	0
c63dbe99fa935e250d24853a5f2788846918df82	0	0	1	0	0
c63e2da005bce8dbfbff47234e5350b93aae6676	0	0	1	0	0
c64fb64031c21a0a75762abc3bfed3aa9c84103c	1	0	0	0	0
c650bf1e477f5bfb7bb0640bf9cc17d84736a552	0	0	0	1	0
c65dc81042588774be66595e3a6c192312d8f8c4	0	0	0	1	0
c670030bc4058aa2cddc6c1d974ddb91666bc13c	0	0	1	0	0
c671e7caa10a3fb529dcc5baf8f44924ef3c4bca	0	0	1	0	0
c672e97bc8cdda481a15738304a7f8be80238181	0	0	0	1	0
c6755ea5b5f7431a1e19c3b1c1bb2be68eb80a03	0	0	0	0	1
c677c00c500ac182adffca458767182a4402e935	0	0	0	1	0
c67bdc7ed788332db1d79cdf1e6714326f49fbf1	0	1	0	0	0
c68d47cefd2fa51ef5cfd4be148b0157b81c2ec3	0	0	1	0	0
c69d93a38f0d9507e5a886b496758d4e6cf34b8b	0	0	0	1	0
c69e53cf2ec0822e79371ea03821c57b9bc3fbed	0	0	1	0	0
c6b3196b37102f9816a89da36606fe68fbfd53cf	0	0	0	1	0
c6bcbe586afd52feed046e22d78b3d4343b9aca0	0	0	0	1	0
c6c3365f6bf7ff916ca885a8db5416791ed882fd	0	0	0	1	0
c6c9e6b403b5d58db2a5fec6d453bcb9536a54ab	0	0	0	1	0
c6d0249dd82c03475bd5454878fc6e6e39083281	0	0	0	1	0
c6d883a68e6f920e8c0cd2a82f1ad4c946785bbb	0	0	0	1	0
c6e45f9cecd394eb48618abcc8d1bf65b5358316	0	0	0	1	0
c6e51d7d976fcbf6d807aeee23258776cd148284	1	0	0	0	0
c6ead5b394b8c11e0bc803eded5d45801e22fe14	1	0	0	0	0
c6ec2bdabf693b7ef584986143c49aabe2209b56	1	0	0	0	0
c6f1ff376cc254d5ac4108031879025393e7372a	0	1	0	0	0
c6fac7b056dbec9132904e64d8492b0ff1d5f02b	1	0	0	0	0
c7024f7ac83332e6241e1b5a8874fc016323f910	0	0	0	1	0
c704887d7c75f78a2effa406ab8eb7e8035970ee	0	1	0	0	0
c704e790d31c275e7aef1ecf714c2e5fecabb99a	1	0	0	0	0
c706322262b8dc7ff8f2b1ec187b277c48117dd2	0	0	0	1	0
c7107a03e96cd07086a1783ddeabb47fefd09f70	0	0	0	1	0
c7281dc6a767e003856499d69098e551816bd536	0	0	1	0	0
c72b2a8ce4fd28011a286bab206afefdfafe3a93	0	0	0	1	0
c72e03bf2c63c30399c4805c21e232e1c9642bbb	0	0	0	1	0
c7306d7412a6a41383a0b3d3690f8cd5232321e5	0	0	0	1	0
c730e40b9c1590ad1c9132b5fcba8257fe539aa1	0	0	0	1	0
c73a2d0dad29b9915220df8311615ab5856debde	0	0	0	1	0
c73a60c48b1499a544e8d23ea69bc133a15d8a6d	0	0	1	0	0
c73b57785c0ddee32d1b2873ede32f29c1a2a5f0	0	0	0	1	0
c7495f2bb4f92f7fec498cb496725dab10de1d7b	0	0	0	1	0
c74a9fc00b1cb002898feae2025ab2b4bdea0c2d	0	0	0	0	1
c74cf649d3826d9ac8be4b41967c70b39483431a	0	0	1	0	0
c74ef5befb01e80d0c663f311316c68502d83eb7	0	0	1	0	0
c74f4d482e011bbaed6e63690b576301f352bdc6	1	0	0	0	0
c75f98639f55dee775c2b15300996feb872ee0c9	0	0	0	1	0
c76244183990f94fd8cf2f40c3a05c4cb8ff04a4	1	0	0	0	0
c765e1487802f808776023a47de17692f9f740fe	1	0	0	0	0
c7707963417a11d5b1b2a87f615ae8186314723c	0	1	0	0	0
c7721f017dfdbb4df6cb6b53f0887eca29a3721d	0	0	1	0	0
c77368703aab7adc19c99cc681f380e5d8041221	1	0	0	0	0
c777e8a85d28f076a802fe5ffc35afcc3b0d70bb	0	0	0	1	0
c7787e63b4ececaf04371f56ca692fc89f218838	1	0	0	0	0
c77eb56743319bbb4868c504c48ede4dd1d8eceb	0	0	1	0	0
c7862690ae82b3ba4577569aba4b9c6083d44344	0	0	0	1	0
c78a092cd1e5b41616f1399afd60e092edd2cc29	1	0	0	0	0
c78da4aedc339fd86267a5b3fd5093ef233c613c	0	0	0	1	0
c790849cc30d265dc1ca2a1c400de37108cdddbd	0	0	0	1	0
c794ba189ec2aea02c25a2ba8806f84561f87ad1	0	1	0	0	0
c794f9ae92cf914a6d7f83bd7909dc17ced91738	0	0	0	1	0
c795980c4f12ff54b64d55b5d3057e88b699bc60	0	0	1	0	0
c7a0414679df78f6435dba10f84bb45a4cfd0f4b	0	0	0	0	1
c7a933b5505276b5d2f02893c5c9750183b3b76d	1	0	0	0	0
c7aacec7fbce29df81b22135fa543ee194367b56	0	0	0	1	0
c7abfba37d808a3b1cabd18214c4a9ea84a0d898	1	0	0	0	0
c7b2d47596f56c08fb8d1343b7569f78abb01e47	1	0	0	0	0
c7bb307a23258d620c1ead78ca92df36faf83315	0	0	0	1	0
c7c240b88c0ff618623898ce509de4aeb0a8e419	0	0	0	1	0
c7c351490a000533dcae413686ed62ddbf3e837a	0	1	0	0	0
c7d05b7225692683471679c5907dc85a03dc021a	1	0	0	0	0
c7d34b167c73c4b93274149ef747e50b68b44838	0	0	0	1	0
c7d4f6d71974f9ac5a9ec6015fffefbd00255860	1	0	0	0	0
c7ded3456004f2268b6f2228aca16fe3dcc14996	0	0	1	0	0
c7e36549bba74d6cae2651c32aeaa56e3bd8bd8f	1	0	0	0	0
c800e484d675aeb59d6e55d9edb37987ee832c54	1	0	0	0	0
c8060e5a2aedab269bef19b783d78472c458d1ed	0	0	0	1	0
c80d53047396370ae826c99ffbee740b5660c435	0	0	1	0	0
c8176d8f15e67fadd2e4fd2c20bace4037f4ddc1	0	0	0	1	0
c81a717b2c1904e9676ee8687b53425ae7283c2b	0	1	0	0	0
c81af11ce77c8584ccdf732c365340a478983627	1	0	0	0	0
c81c67c0772216e5058fc855e2975d8af1871d31	0	0	1	0	0
c81cd9586f82590e85848812e43225d517e26aad	0	0	0	1	0
c82730189c7f2a591482b98651db6f605886505c	0	0	1	0	0
c82a33fb1418d241e984b57abf76ecb8ddd55a8e	1	0	0	0	0
c82a8485390e80467575dfd946e4e37b5b023cd1	0	0	0	0	1
c82d5882ec6328961a02553098f4523516d4efd7	0	0	0	1	0
c8337bb11b480c8e5f816a52b898f00cbb698769	0	0	0	1	0
c83988c761dfa2d3b0c060e699f947a04b7c5c48	0	0	1	0	0
c84428206c9c3219a3d2c143f05acfd92018c358	0	0	0	1	0
c84657dea7a223e5de66cca31930e090d83d432f	0	0	0	0	1
c847237dcf124aed32133d3c23e8edeb538a01dc	0	0	1	0	0
c84d711950c4ae31202c18dbdfbcdbbf3d3704cd	1	0	0	0	0
c858c4d0f5b7de05670c8a84186437d721a52b10	0	0	0	1	0
c859e25bd3ff1a9d6071f3cf56bdc996dd73ca7d	1	0	0	0	0
c86120123f166f0b09350a48778866db22a0a1c5	0	0	0	1	0
c86358b8d1341db9271643666958927c3e0dfaf0	0	0	1	0	0
c86a2ddacd67a815d6fe92e62def5dffbfda0dae	1	0	0	0	0
c86ae9efb6a471497707727bb86a11bb7b271ed3	0	0	0	0	1
c86d4d10b867dee362d0855f3135db2de0f6d502	0	0	0	1	0
c86d52322116a5267f1c5e7dcabd0cbfaaef1e9e	0	0	1	0	0
c87997dd250a37ec76c0824ac9511a17a046273b	0	0	1	0	0
c87c9857e406767f702a192b13ae5afbce72872b	0	0	0	1	0
c87cad07412fa59b33345f96118400d70370f2ca	0	0	0	1	0
c87d29fd9d74679f567a67b9a09758cf9238fc98	0	0	0	0	1
c886692827275275a750a780f17a2f3ce63b1e3c	0	0	0	1	0
c88e89b3a29c1fa22f4337494668294cd6d5d843	1	0	0	0	0
c891b9d117f10a2799805e21c855eca196612509	0	0	0	0	1
c89aceb562350ff79f53226861eca77d87cae79a	1	0	0	0	0
c89bf9a3fa016c476e4248b15aa5369b326f847d	0	0	0	1	0
c8a2c438249b437c76721094acabbea42de4b6f3	0	0	0	1	0
c8a3ee51626c7a290a1a99cbe86693272899e008	0	0	0	1	0
